time,centroid_x,centroid_y,FRwheel_x,FRwheel_z,RRwheel_x,floor_x,floor_z,velocity
104.54,0.536,-0.018,0.789,0,0.987,0.554,-0.148,9.96
104.56,0.414,-0.032,0.69,-0.199,0.099,0.467,-0.356,9.84
104.58,0.59,-0.136,0.69,0.298,1.085,0.467,-0.178,9.84
104.6,0.418,-0.049,0.69,-0.497,1.283,0.554,-0.208,9.79
104.62,0.624,-0.243,1.183,0.397,1.381,0.554,0.089,9.79
104.64,0.494,-0.33,1.085,0.099,0.987,0.554,-0.059,9.73
104.66,0.583,-0.361,0.69,0.696,0.987,0.409,0.208,9.73
104.68,0.557,-0.404,0.592,0.596,0.494,0.642,0.178,9.68
104.7,0.586,-0.308,0.69,0,0.888,0.613,0.119,9.68
104.72,0.555,-0.149,0.296,0.497,1.085,0.496,0.089,9.56
104.74,0.49,-0.177,0.197,-0.298,1.085,0.554,-0.089,9.56
104.76,0.645,-0.232,0.099,0.298,0.198,0.671,-0.03,9.51
104.78,0.51,-0.163,0.493,0.099,0.592,0.467,-0.208,9.51
104.8,0.635,-0.167,0.69,0.994,0.888,0.613,0.06,9.45
104.82,0.539,-0.192,0.986,-0.397,0.691,0.613,-0.148,9.45
104.84,0.637,-0.365,0.789,0.199,1.184,0.642,0.119,9.39
104.86,0.588,-0.281,0.493,0.199,0.691,0.613,-0.178,9.39
104.88,0.596,-0.267,0.888,0.298,1.184,0.525,-0.059,9.28
104.9,0.588,-0.19,1.183,-0.397,0.888,0.642,-0.089,9.28
104.92,0.571,-0.281,0.395,0.298,1.085,0.671,-0.03,9.23
104.94,0.563,-0.11,0.789,0.099,0.395,0.613,0,9.23
104.96,0.551,-0.188,0.592,-0.199,0.592,0.438,0,9.17
104.98,0.471,-0.153,1.183,0.099,0.494,0.379,0.03,9.17
105,0.485,-0.102,1.183,-0.199,1.085,0.438,-0.238,9.11
105.02,0.394,-0.243,0.888,0.199,0.592,0.409,0,9.11
105.04,0.439,-0.247,1.183,0.199,0.099,0.438,-0.297,9
105.06,0.436,-0.22,0.69,-0.099,0.395,0.409,0.089,9
105.08,0.385,-0.147,0.789,0.298,0.79,0.467,-0.089,8.94
105.1,0.306,-0.081,1.085,0.397,0.987,0.35,-0.178,8.94
105.12,0.385,0.011,0,0,0.691,0.409,-0.089,8.89
105.14,0.371,-0.126,0.493,0.497,0.592,0.379,-0.089,8.89
105.16,0.336,-0.147,0.296,0.497,0.592,0.263,-0.03,8.89
105.18,0.31,-0.096,0.592,0.099,0.099,0.409,-0.089,8.89
105.2,0.412,-0.181,0.592,-0.199,0.79,0.35,0,8.83
105.22,0.363,-0.092,0.986,-0.298,0.099,0.438,-0.148,8.83
105.24,0.322,-0.185,1.085,0.099,0.395,0.263,-0.119,8.78
105.26,0.281,-0.102,1.085,0,0.198,0.263,-0.208,8.78
105.28,0.381,-0.13,1.282,-0.199,0,0.35,-0.148,8.72
105.3,0.367,-0.247,0.986,0.099,0.395,0.321,-0.059,8.72
105.32,0.31,-0.163,0.888,0.298,0.592,0.35,-0.148,8.72
105.34,0.481,-0.045,1.183,0.596,0.494,0.409,0.06,8.72
105.36,0.279,-0.092,0.888,0.497,1.184,0.35,0.03,8.66
105.38,0.359,-0.257,0.493,0.298,0.691,0.467,0.238,8.66
105.4,0.318,-0.188,0.296,0.397,0.888,0.263,-0.059,8.61
105.42,0.414,-0.232,0.69,0.099,1.085,0.321,0.06,8.61
105.44,0.279,-0.188,0.888,0,0.987,0.438,-0.089,8.55
105.46,0.328,-0.188,1.085,0.298,0.691,0.205,0.03,8.55
105.48,0.291,0.033,0.592,0.099,0.296,0.35,-0.208,8.49
105.5,0.379,-0.006,0.493,-0.099,0.987,0.409,-0.03,8.49
105.52,0.381,-0.134,0.493,0.497,1.085,0.379,0.06,8.49
105.54,0.304,-0.087,0.69,-0.099,1.085,0.379,-0.089,8.49
105.56,0.41,-0.128,0.197,-0.199,0.888,0.409,0.089,8.44
105.58,0.34,-0.092,0.296,-0.298,0.296,0.35,-0.089,8.44
105.6,0.322,-0.234,0.395,0,0.987,0.525,0,8.38
105.62,0.39,-0.196,0.296,0.696,0.592,0.321,-0.089,8.38
105.64,0.4,-0.181,0.395,0,0.395,0.409,-0.148,8.33
105.66,0.426,-0.028,0.197,-0.298,0.494,0.35,-0.148,8.33
105.68,0.304,-0.13,0.395,0.397,1.085,0.263,-0.089,8.27
105.7,0.379,-0.071,0.296,0,1.085,0.292,-0.059,8.27
105.72,0.316,-0.157,0.888,0.099,0.691,0.321,-0.178,8.21
105.74,0.416,-0.286,0.789,0.497,0.592,0.438,0,8.21
105.76,0.443,-0.136,1.183,-0.298,0.592,0.409,-0.03,8.16
105.78,0.347,-0.23,0.592,0.199,0.888,0.525,0.06,8.16
105.8,0.33,-0.073,1.183,0,0.592,0.263,-0.148,8.1
105.82,0.449,-0.288,0.69,0.298,0.79,0.379,0.03,8.1
105.84,0.385,-0.171,0.493,-0.199,0.395,0.496,0.06,8.1
105.86,0.363,-0.214,1.085,0,0.691,0.263,-0.148,8.1
105.88,0.402,-0.085,0.493,-0.298,0.79,0.321,-0.089,7.99
105.9,0.285,-0.181,0.592,0,0.592,0.263,-0.208,7.99
105.92,0.326,-0.071,0.69,-0.199,0.592,0.321,-0.119,7.99
105.94,0.243,-0.057,0.888,0.099,0.296,0.146,-0.119,7.99
105.96,0.334,-0.173,0.395,0.397,0.888,0.263,0,7.93
105.98,0.247,-0.138,0.493,-0.199,0.691,0.263,-0.208,7.93
106,0.226,-0.224,0.493,0.397,0.494,0.205,-0.089,7.88
106.02,0.2,-0.12,0.789,-0.497,0.395,0.438,-0.297,7.88
106.04,0.194,-0.063,1.183,0.994,0.296,0.263,-0.356,7.88
106.06,0.247,-0.179,0.592,0,0.296,0.263,-0.416,7.88
106.08,0.183,-0.045,0.197,0.397,-0.394,0.205,0.06,7.88
106.1,0.31,0.006,1.676,-0.199,0.691,0.409,0.06,7.88
106.12,0.228,0.043,0.395,-0.497,0.592,0.35,-0.03,7.82
106.14,0.194,0.088,0.592,0.397,0.691,0.379,0.06,7.82
106.16,0.259,-0.012,0.789,0.099,0.592,0.146,0.06,7.76
106.18,0.226,0.002,0.197,-0.199,0.592,0.234,-0.059,7.76
106.2,0.294,-0.055,0.493,-0.099,-0.098,0.205,0.06,7.76
106.22,0.23,-0.102,0.296,0.298,0.888,0.088,-0.089,7.76
106.24,0.198,0.055,0.197,0.298,0.691,0.088,0,7.71
106.26,0.273,-0.071,0,-0.199,0.592,0.205,-0.386,7.71
106.28,0.21,0.009,0.395,0,0.198,0.409,0.03,7.71
106.3,0.191,-0.016,0.493,-0.199,1.085,0.146,-0.089,7.71
106.32,0.212,-0.077,0.493,0.298,0,0.205,-0.089,7.71
106.34,0.21,-0.043,0.69,0.298,0.987,0.205,-0.119,7.71
106.36,0.212,-0.175,0.493,0.099,0.691,0.292,0,7.65
106.38,0.285,-0.151,0.493,-0.099,1.283,0.263,0.06,7.65
106.4,0.185,-0.012,0.592,0,0,0.35,-0.089,7.59
106.42,0.226,0.055,0,0.397,0.888,0.263,0,7.59
106.44,0.377,0.143,0,0,0.099,0.379,-0.059,7.59
106.46,0.04,-0.002,0,0,0.395,0,-0.238,7.59
106.48,0.202,0.019,-0.197,-0.099,0.395,0.059,-0.119,7.54
106.5,-0.117,0.196,-0.394,0.199,0.494,-0.058,-0.208,7.54
106.52,-0.06,0.021,-0.493,0.397,0.296,-0.145,-0.208,7.59
106.54,-0.047,0.16,-0.394,0,-0.098,0,0.03,7.59
106.56,-0.319,-0.03,0.099,-0.099,0.296,-0.262,-0.238,7.59
106.58,-0.243,0.025,-0.493,0,0,-0.291,-0.297,7.59
106.6,-0.174,-0.061,0,0,0.395,-0.145,0.119,7.65
106.62,-0.464,-0.13,0,0.397,-0.098,-0.32,-0.356,7.65
106.64,-0.282,0.041,-0.394,0.199,0.395,-0.233,-0.178,7.65
106.66,-0.378,-0.047,-0.098,0.298,-0.296,-0.349,0.06,7.65
106.68,-0.535,0.133,0.197,0,0.198,-0.641,-0.148,7.71
106.7,-0.384,0.066,0.493,0,0,-0.262,-0.267,7.71
106.72,-0.388,0.245,0,0.298,0.494,-0.349,0.178,7.76
106.74,-0.466,0.076,-0.197,0.099,0.296,-0.291,-0.089,7.76
106.76,-0.521,0.309,-0.098,0.298,0.198,-0.495,-0.059,7.82
106.78,-0.272,0.115,0,0,0,-0.466,0.119,7.82
106.8,-0.311,0.064,0.197,0,-0.197,-0.437,-0.356,7.88
106.82,-0.386,0.027,0.69,0,1.085,-0.291,-0.089,7.88
106.84,-0.196,0.009,0,-0.199,0.395,-0.32,-0.119,7.93
106.86,-0.341,0.004,0,-0.199,0.395,-0.174,-0.297,7.93
106.88,-0.309,0.043,0,-0.397,0.592,-0.233,-0.208,7.93
106.9,-0.066,0.302,0.197,0.298,0.395,-0.145,0,7.93
106.92,-0.209,0.184,0.197,0.099,0.691,-0.204,0,7.99
106.94,-0.27,0.358,0.493,-0.199,0.395,-0.349,-0.267,7.99
106.96,0.044,0.294,0.296,-0.298,0.395,-0.029,0.297,8.04
106.98,-0.248,0.345,0.296,-0.397,-0.296,-0.233,-0.178,8.04
107,-0.147,0.188,0.69,-0.497,-0.296,-0.408,-0.148,8.04
107.02,0.051,0.337,-0.493,0.099,0,-0.145,0.06,8.04
107.04,-0.266,0.1,0.69,0.099,0.592,-0.145,-0.089,8.1
107.06,-0.247,0.072,-0.197,0,0.198,-0.349,-0.297,8.1
107.08,-0.172,0.17,0.296,0,-0.098,-0.145,-0.119,8.16
107.1,-0.209,0.002,-0.493,0.298,-0.098,-0.116,-0.089,8.16
107.12,-0.147,0.302,0.789,-0.298,-1.184,-0.349,-0.148,8.16
107.14,-0.252,0.174,-0.197,-0.099,0.987,-0.262,-0.089,8.16
107.16,-0.219,0.411,0.197,0.298,-0.098,-0.233,0.03,8.21
107.18,-0.321,0.041,0.197,0.994,0.099,-0.32,-0.148,8.21
107.2,-0.39,0.28,0.197,0.099,0.198,-0.524,-0.327,8.27
107.22,-0.194,-0.073,0.296,0,0.79,-0.204,0.06,8.27
107.24,-0.407,0.117,0.197,-0.695,-0.296,-0.233,-0.178,8.27
107.26,-0.39,-0.045,0,0,0.691,-0.583,-0.059,8.27
107.28,-0.399,0.111,-0.69,0,0.099,-0.466,-0.148,8.38
107.3,-0.456,-0.018,-0.887,0.696,0.592,-0.466,-0.089,8.38
107.32,-0.501,-0.077,-0.789,-0.099,-0.098,-0.408,-0.297,8.44
107.34,-0.49,0.186,-0.197,-0.795,-0.493,-0.612,-0.267,8.44
107.36,-0.515,0.1,-0.197,-0.298,-0.197,-0.466,-0.238,8.49
107.38,-0.517,0.127,-0.197,-0.596,0.494,-0.553,-0.119,8.49
107.4,-0.588,0.049,-0.493,0.298,0.099,-0.466,-0.416,8.61
107.42,-0.546,0.188,-0.098,0.298,0.099,-0.553,-0.208,8.61
107.44,-0.486,-0.04,-0.296,-0.099,-0.592,-0.495,0.03,8.66
107.46,-0.439,0.18,0.197,0.497,-0.493,-0.408,-0.208,8.66
107.48,-0.564,0.178,0.296,-0.199,0.099,-0.699,-0.059,8.72
107.5,-0.574,0.239,0.197,0.696,-0.296,-0.379,-0.267,8.72
107.52,-0.36,0.084,-0.69,-0.099,0,-0.583,-0.148,8.78
107.54,-0.417,0.16,-0.197,-0.199,-0.986,-0.233,-0.059,8.78
107.56,-0.558,0.115,0.493,-0.497,-0.098,-0.466,-0.178,8.89
107.58,-0.37,0.247,0.197,-0.199,-0.296,-0.553,-0.089,8.89
107.6,-0.382,0.006,-0.197,0,-0.098,-0.408,-0.148,8.89
107.62,-0.546,0.288,0.197,0.994,0.494,-0.524,-0.208,8.89
107.64,-0.372,0.288,0.197,0.099,0.888,-0.583,-0.148,9
107.66,-0.448,0.343,-0.098,-0.298,0.691,-0.32,0.06,9
107.68,-0.378,0.184,-0.394,-0.199,0,-0.349,-0.059,9.06
107.7,-0.39,0.394,-0.098,0.397,-0.296,-0.408,0.03,9.06
107.72,-0.307,0.411,-0.887,0.298,0,-0.408,-0.208,9.11
107.74,-0.388,0.405,-0.197,-0.199,-0.789,-0.466,0.089,9.11
107.76,-0.333,0.331,-0.296,-0.298,-0.493,-0.262,0,9.17
107.78,-0.433,0.46,0.197,-0.397,-0.197,-0.758,-0.148,9.17
107.8,-0.533,0.272,0.197,0.099,0.395,-0.262,-0.267,9.23
107.82,-0.331,0.366,-0.493,0.298,0,-0.641,0,9.23
107.84,-0.403,0.276,-0.493,-0.298,-0.394,-0.058,-0.208,9.34
107.86,-0.372,0.47,-0.197,-0.199,0.395,-0.437,-0.238,9.34
107.88,-0.409,0.349,-0.296,0,0.296,-0.466,-0.089,9.39
107.9,-0.378,0.447,-0.197,0.199,-0.493,-0.32,-0.119,9.39
107.92,-0.341,0.274,-0.197,0.497,0.691,-0.495,-0.119,9.45
107.94,-0.423,0.456,0.099,0.099,1.085,-0.32,-0.267,9.45
107.96,-0.36,0.362,-0.197,-0.199,0.592,-0.553,0.06,9.45
107.98,-0.366,0.327,-0.592,-0.199,0.198,-0.379,-0.089,9.45
108,-0.525,0.188,0.592,0.199,0.691,-0.641,-0.148,9.51
108.02,-0.307,0.251,0.789,-0.199,-0.394,-0.262,-0.267,9.51
108.04,-0.207,0.266,0.789,-0.397,0.296,-0.291,0,9.56
108.06,-0.329,0.223,0.493,-0.298,0,-0.291,-0.386,9.56
108.08,-0.335,0.2,0.888,0,0.296,-0.262,-0.148,9.62
108.1,-0.109,0.247,0.099,-0.596,0.198,-0.32,-0.119,9.62
108.12,-0.192,0.356,0.296,0,0.592,-0.058,0,9.68
108.14,-0.188,0.256,-0.493,0.397,0.592,-0.174,0,9.68
108.16,-0.101,0.403,-0.296,0.696,0.198,-0.145,-0.059,9.73
108.18,-0.101,0.292,0.69,0.199,0.691,-0.145,-0.119,9.73
108.2,-0.156,0.515,0.197,0.298,-0.394,-0.116,-0.148,9.73
108.22,-0.009,0.474,-0.098,0.099,0.592,-0.145,-0.089,9.73
108.24,0.022,0.611,0.099,0.099,1.085,0.03,-0.148,9.79
108.26,-0.194,0.325,1.183,-0.099,0.888,-0.029,-0.267,9.79
108.28,-0.08,0.458,1.183,-0.596,0.888,-0.116,-0.267,9.79
108.3,0.04,0.202,0.69,0.497,0.888,0,0.119,9.79
108.32,-0.005,0.196,1.183,0,0.198,-0.058,-0.297,9.84
108.34,0.057,0.352,0.986,0,0.691,0.059,-0.386,9.84
108.36,0.034,0.501,0,0,1.085,-0.233,0.119,9.84
108.38,-0.188,0.519,0.197,0.298,0.198,-0.204,-0.148,9.84
108.4,0,0.421,-0.197,0.199,0.888,0.03,-0.178,9.84
108.42,0.028,0.633,0.493,-0.298,0.494,0.205,0,9.84
108.44,-0.072,0.37,0.888,-0.397,0.395,0,-0.089,9.84
108.46,0.185,0.474,0.197,0,-0.098,0,-0.208,9.84
108.48,0.177,0.452,0.789,0.298,0,0,0.208,9.84
108.5,0.036,0.498,0.395,0.199,0.494,-0.087,-0.119,9.84
108.52,0.206,0.59,0.69,-0.199,0.888,0.059,-0.03,9.84
108.54,0.093,0.533,0.493,-0.199,1.085,0.263,-0.089,9.84
108.56,0.091,0.545,0.789,-0.298,0.888,0.117,-0.238,9.84
108.58,0.267,0.392,0.592,-0.397,0.395,0.146,-0.089,9.84
108.6,0.067,0.401,0.493,0.199,0.494,0.175,-0.475,9.84
108.62,0.144,0.319,0.493,-0.199,0.395,0,-0.148,9.84
108.64,0.126,0.419,0,0,0.494,0.059,-0.148,9.84
108.66,0.067,0.484,0.888,-0.397,0.395,0.146,-0.148,9.84
108.68,0.089,0.405,0.493,0.099,0.691,-0.087,0,9.84
108.7,0.046,0.498,0.888,-0.199,1.48,0.059,-0.089,9.84
108.72,-0.052,0.409,0.592,-0.795,1.48,-0.058,-0.148,9.84
108.74,0.14,0.392,0.69,-0.397,0.691,0.117,-0.356,9.84
108.76,0.067,0.456,0.69,-0.497,0.198,0.175,0.06,9.84
108.78,0.047,0.474,0.592,0,0.198,-0.058,-0.297,9.84
108.8,0.118,0.609,-0.197,0,0.395,0.205,0,9.84
108.82,-0.029,0.566,0.099,-0.199,0.79,-0.145,0.06,9.84
108.84,-0.131,0.588,-0.197,-0.795,0.888,-0.029,-0.386,9.9
108.86,0.175,0.501,-0.098,0,0.888,0.175,-0.03,9.9
108.88,-0.045,0.541,0.395,-0.298,0.198,-0.029,-0.119,9.9
108.9,0.038,0.533,0.099,0.298,0.395,0.059,-0.089,9.9
108.92,0.181,0.505,-0.197,0.497,-0.098,0.146,-0.119,9.9
108.94,-0.101,0.656,0.69,0.497,0.691,0.117,-0.03,9.9
108.96,0.147,0.613,0.592,-0.099,0.494,0,-0.03,9.9
108.98,0.063,0.891,0.197,-0.397,0.296,0.117,0.03,9.9
109,-0.119,0.564,1.085,-0.397,0.198,-0.058,-0.267,9.9
109.02,0.044,0.613,-0.197,-0.497,0.296,0,-0.148,9.9
109.04,-0.037,0.594,1.085,-0.199,0.592,0,-0.059,9.96
109.06,-0.002,0.345,0.69,-0.695,-0.296,0,-0.208,9.96
109.08,0.24,0.501,0,-0.497,0.198,-0.145,-0.059,9.96
109.1,-0.009,0.605,0.296,0.298,0.494,0,-0.148,9.96
109.12,-0.105,0.717,0.592,-0.397,0.888,-0.145,-0.416,9.96
109.14,0.181,0.629,0.888,0.199,0.79,0.117,0.119,9.96
109.16,-0.015,0.629,1.085,0.497,0.592,0.117,-0.089,10.01
109.18,0.073,0.415,1.381,-0.298,1.381,-0.145,-0.148,10.01
109.2,0.03,0.566,0.592,-0.397,0.592,0.205,-0.03,10.01
109.22,-0.051,0.65,0.493,0.099,0.395,0.088,-0.059,10.01
109.24,0.067,0.543,-0.493,-0.199,-0.098,-0.174,0,10.01
109.26,0.13,0.77,0,0.298,0,0.263,-0.208,10.01
109.28,-0.043,0.643,0.69,0,0.888,0,-0.03,9.96
109.3,0.067,0.737,0.099,0,0.198,0.088,-0.03,9.96
109.32,0.044,0.744,-0.296,0,0.888,-0.058,-0.03,10.01
109.34,-0.015,0.59,-0.493,0.199,0.592,0.117,-0.297,10.01
109.36,0.118,0.725,-0.493,0,0.888,0.146,-0.059,10.01
109.38,0.053,0.57,-0.493,-0.099,0.395,0.059,0.06,10.01
109.4,-0.082,0.746,0.69,-0.397,0.395,-0.029,-0.386,10.01
109.42,0.304,0.721,-0.098,-0.397,0.099,0.175,0.06,10.01
109.44,0.014,0.729,1.282,-0.695,-0.394,0.263,-0.505,10.01
109.46,0.265,0.778,0.69,-0.795,0.888,-0.058,-0.089,10.01
109.48,0.163,0.911,0.69,-0.199,0.592,0.263,0,10.07
109.5,-0.039,0.827,0.69,0.497,0.395,0.03,-0.297,10.07
109.52,0.255,0.597,0.493,0.099,0.691,0.117,0.119,10.07
109.54,0.061,0.776,1.085,0.298,0.691,0.146,-0.089,10.07
109.56,0.055,0.533,1.282,0,0.494,0,-0.178,10.07
109.58,0.228,0.707,0.789,-0.497,0.592,0.088,-0.089,10.07
109.6,-0.015,0.842,0.789,-0.298,0.198,0.205,-0.356,10.07
109.62,0.059,0.739,0,0,0.987,0.088,-0.238,10.07
109.64,0.24,0.956,0.197,-0.497,0.79,0.263,-0.089,10.07
109.66,-0.076,0.797,0.493,-0.199,0.888,0.03,-0.475,10.07
109.68,0.253,0.888,1.085,-0.397,1.184,0.205,-0.059,10.07
109.7,0.089,0.895,1.282,0,0.79,0.205,0,10.07
109.72,0.14,0.686,0.69,0.397,-0.098,0,-0.267,10.07
109.74,0.357,0.825,0.395,-0.199,1.085,0.146,0.119,10.07
109.76,0.118,0.68,0.197,0,0.888,0.088,-0.119,10.07
109.78,0.189,0.772,-0.493,-0.397,0.494,0.146,-0.238,10.07
109.8,0.24,0.678,0.099,-0.397,-0.098,0.205,-0.238,10.07
109.82,0.126,0.797,0.888,-0.695,0.198,0.03,0,10.07
109.84,0.206,0.886,1.085,-0.497,0.494,0.205,-0.03,10.07
109.86,0.108,0.933,0.888,-0.695,0.888,0.263,-0.208,10.07
109.88,0.071,0.901,1.183,-0.199,1.085,-0.058,-0.148,10.07
109.9,0.202,0.752,1.183,-0.497,1.085,0.35,-0.148,10.07
109.92,0.032,0.645,0.592,-0.894,0.494,0.205,-0.356,10.07
109.94,0.308,0.815,0.493,0.199,0.198,0.35,-0.178,10.07
109.96,0.232,0.829,0.592,0.298,-0.394,0.292,-0.208,10.01
109.98,0.194,0.827,0.395,1.093,1.085,0.059,-0.178,10.01
110,0.249,0.715,0.395,0.397,0.888,0.146,0.06,10.01
110.02,-0.07,0.674,0.197,-0.199,1.283,0.175,-0.238,10.01
110.04,0.285,0.678,0.888,-0.199,0.395,0.379,0.06,10.01
110.06,0.204,0.899,0.888,-0.397,0.198,0.409,-0.208,10.01
110.08,0.149,0.842,0.789,0,0.79,0.059,-0.148,9.96
110.1,0.443,0.778,1.183,0.099,0.494,0.409,0.149,9.96
110.12,0.018,0.839,0.69,-0.695,0.987,0.205,-0.267,9.96
110.14,0.287,0.893,0.197,0,0.592,0.205,0.06,9.96
110.16,0.183,0.711,0.099,0,0.79,0.263,-0.119,10.01
110.18,0.287,0.582,0.296,-0.298,0.592,0.117,-0.089,10.01
110.2,0.198,0.523,0.69,-0.397,1.381,0.205,0.06,9.96
110.22,0.214,0.66,0.197,-0.099,1.283,0.117,-0.356,9.96
110.24,0.163,0.801,0.493,-0.397,1.085,0.35,-0.03,9.96
110.26,0.318,0.648,0.296,-0.397,0.198,0.205,-0.386,9.96
110.28,0.234,0.666,0.197,0,0.592,0.292,-0.178,9.96
110.3,0.185,0.594,0.888,0,0.395,0.263,-0.148,9.96
110.32,0.363,0.539,0.493,-0.397,0.494,0.234,0.03,9.96
110.34,0.24,0.641,1.085,-0.397,0.987,0.292,0.03,9.96
110.36,0.287,0.629,0.986,0.497,0.494,0.35,-0.386,9.84
110.38,0.367,0.437,0.493,-0.596,1.283,0.467,-0.059,9.84
110.4,0.343,0.4,0.789,-0.298,1.283,0.467,-0.416,9.84
110.42,0.251,0.288,0.888,-0.199,0.691,0.409,-0.238,9.84
110.44,0.379,0.307,0.592,-0.695,0.592,0.554,-0.208,9.84
110.46,0.363,0.405,1.183,-0.298,0.592,0.496,-0.208,9.84
110.48,0.387,0.29,1.085,-0.099,0.494,0.496,-0.208,9.79
110.5,0.363,0.398,1.183,-1.093,0.592,0.35,0,9.79
110.52,0.308,0.37,1.381,-0.199,0.888,0.409,-0.297,9.79
110.54,0.371,0.16,1.183,-0.397,0.888,0.467,-0.208,9.79
110.56,0.277,0.305,1.183,-0.199,0.296,0.379,-0.148,9.73
110.58,0.379,0.1,0.69,0.397,0.888,0.379,-0.356,9.73
110.6,0.375,0.072,0.789,0.099,0.888,0.525,-0.267,9.68
110.62,0.226,0.084,1.085,-0.497,0.79,0.379,-0.327,9.68
110.64,0.381,0.168,0.69,0.298,0.198,0.438,-0.148,9.68
110.66,0.308,0.309,1.183,-0.199,0.494,0.467,-0.416,9.68
110.68,0.353,0.398,1.183,0,0.691,0.496,0.119,9.62
110.7,0.306,0.405,0.888,0.497,0.79,0.409,0,9.62
110.72,0.332,0.45,1.085,0.199,0.592,0.409,-0.089,9.62
110.74,0.294,0.38,0.395,0.397,0.099,0.554,0.119,9.62
110.76,0.453,0.245,0.888,0.298,-0.098,0.438,0.208,9.56
110.78,0.426,0.476,1.183,-0.397,1.184,0.35,0,9.56
110.8,0.373,0.584,0.888,0,0.395,0.409,-0.089,9.51
110.82,0.404,0.382,0.296,-0.099,0.79,0.467,-0.059,9.51
110.84,0.253,0.378,0.69,-0.199,1.085,0.321,-0.208,9.51
110.86,0.577,0.396,0.888,-0.695,0.395,0.438,0.06,9.51
110.88,0.271,0.486,1.282,0,0.79,0.554,-0.119,9.45
110.9,0.412,0.253,0.888,0.397,0.987,0.409,-0.119,9.45
110.92,0.236,0.229,1.578,-0.199,0.691,0.438,-0.208,9.45
110.94,0.416,0.298,1.676,0.099,0.592,0.409,-0.03,9.45
110.96,0.492,0.253,0.888,-0.199,0.296,0.35,-0.119,9.45
110.98,0.383,0.229,0.789,0.696,0.592,0.467,-0.178,9.45
111,0.381,0.239,1.183,-0.099,0.395,0.467,-0.208,9.39
111.02,0.49,0.258,1.085,0.199,1.085,0.263,-0.297,9.39
111.04,0.298,0.113,1.381,-0.993,0.79,0.584,-0.208,9.34
111.06,0.536,0.225,1.085,-0.695,1.579,0.35,-0.386,9.34
111.08,0.461,0.188,1.183,-0.397,1.283,0.467,-0.178,9.34
111.1,0.334,0.202,1.874,0.099,0.79,0.467,-0.267,9.34
111.12,0.483,0.219,1.479,0,-0.098,0.35,0.178,9.34
111.14,0.39,0.278,1.874,-0.397,0.395,0.438,-0.208,9.34
111.16,0.487,0.227,1.578,0.397,0.79,0.409,-0.208,9.28
111.18,0.428,0.2,1.874,-0.497,1.085,0.35,0.03,9.28
111.2,0.449,0.149,1.381,0.397,0.888,0.379,-0.148,9.28
111.22,0.408,0.196,1.282,-0.894,1.677,0.409,-0.208,9.28
111.24,0.398,0.251,1.282,-0.298,0.888,0.409,-0.119,9.28
111.26,0.541,0.229,0.197,-0.695,0.888,0.409,-0.119,9.28
111.28,0.432,0.356,0.888,-0.099,0.79,0.554,-0.148,9.28
111.3,0.498,0.241,0.888,0.099,0.888,0.554,-0.208,9.28
111.32,0.385,0.323,1.381,0.199,0.987,0.292,-0.297,9.23
111.34,0.381,0.296,1.676,-0.298,1.48,0.467,0,9.23
111.36,0.353,0.27,1.381,-0.497,0.888,0.321,0,9.23
111.38,0.485,0.284,1.578,0,0.592,0.35,-0.059,9.23
111.4,0.52,0.343,0.888,-0.397,1.283,0.613,-0.089,9.23
111.42,0.473,0.194,0.986,-0.199,0.592,0.467,0,9.23
111.44,0.398,0.394,0.395,-0.397,1.184,0.35,0.119,9.17
111.46,0.543,0.462,0.197,0.298,1.085,0.409,0,9.17
111.48,0.551,0.356,0.197,0.099,1.283,0.584,0.119,9.17
111.5,0.402,0.472,0,-0.894,0.888,0.525,-0.148,9.17
111.52,0.581,0.382,1.381,-0.497,0.691,0.584,-0.208,9.11
111.54,0.49,0.423,1.085,-0.199,0.888,0.409,-0.475,9.11
111.56,0.59,0.388,0.395,-0.397,0.691,0.525,-0.089,9.11
111.58,0.363,0.28,0,-0.894,1.283,0.584,0,9.11
111.6,0.508,0.498,1.183,-0.894,1.381,0.467,-0.148,9.06
111.62,0.426,0.352,2.071,-0.397,0.79,0.554,-0.119,9.06
111.64,0.455,0.372,0.888,-1.49,1.283,0.525,-0.416,9.06
111.66,0.465,0.445,2.071,-0.993,-0.296,0.496,-0.148,9.06
111.68,0.445,0.433,0.69,-0.397,0.987,0.438,-0.208,9.06
111.7,0.516,0.274,0.69,0,1.579,0.467,-0.416,9.06
111.72,0.271,0.325,1.183,-0.397,0.888,0.525,-0.654,9
111.74,0.459,0.092,0.395,-0.894,0.592,0.409,-0.416,9
111.76,0.408,0.233,0.986,-1.093,-0.493,0.35,-0.386,8.94
111.78,0.488,0.374,0.395,0,0.198,0.554,-0.089,8.94
111.8,0.371,0.427,1.183,0,0.296,0.379,-0.148,8.94
111.82,0.385,0.429,0.592,-0.497,0.198,0.584,0,8.94
111.84,0.416,0.443,2.761,0.994,1.085,0.409,0.268,8.94
111.86,0.41,0.511,-0.197,0.795,1.579,0.35,-0.089,8.94
111.88,0.416,0.617,-0.493,0,2.467,0.554,0.03,8.89
111.9,0.402,0.184,0,0.596,0.494,0.496,-0.208,8.89
111.92,0.592,0.198,0.789,0,0.592,0.613,-0.03,8.94
111.94,0.404,0.592,1.085,0.397,0.592,0.409,-0.208,8.94
111.96,0.416,0.543,2.662,-0.397,1.085,0.35,0.06,8.89
